id,key,citation
deleval1912,"Deleval, 1912","Deleval, H. 1912. Les tribus Kavati du Mayombe. Rev. Congolaise 3: 32-40, 103-115, 170-186, 253-264."
delhaise1908,"Delhaise, 1908","Delhaise, C. 1908. Chez les Wabemba. Bulletin de la Societe Royale Belge de Geographie 32: 173-227, 261-283."
delhaise1909a,"Delhaise, 1909a","Delhaise, C. 1909. Chez les Wasongola du sud. Bull. Soc. Roy. Belge Geog. 33: 34-58, 109-135, 159-214."
delhaise1909b,"Delhaise, 1909b","Delhaise, C. 1909. Les Warega. Coll. Monog. Ethnog. 5: 1-376."
delhaise1912,"Delhaise, 1912","Delhaise, C. 1912. Les Bapopoie. Bull. Soc. Roy. Belge Geog. 36. 86-113, 149-202."
delmond1953,"Delmond, 1953","Delmond, P. 1953. Dans la boucle du Niger: Dori, ville peule. Mem. Inst. Franc. Afr. Noire 23: 9-109."
deloria1932,"Deloria, 1932","Deloria, E. 1932. Dakota Texts. Publ. Amer. Ethn. Soc. 14: 1-279."
dempsey1955,"Dempsey, 1955","Dempsey, J. 1955. Mission on the Nile. London."
dempwolff1914,"Dempwolff, 1914","Dempwolff, O. 1914. Beitrage zur Volksbeschreibung der Hehe. Baessler-Archiv 4: 87-173."
dempwolff1916,"Dempwolff, 1916","Dempwolff, O. 1916. Die Sandawe. Hamburg."
demuenynck1908,"Demuenynck, 1908",Demuenynck. 1908. Au pays de Mahagi. Bull. Soc. Roy. Belge Geog. 33: 36-80. 93-133.
denhamandclapperton1826,"Denham and Clapperton, 1826","Denham, D., and H. Clapperton. 1826. Narrative of Travels and Discoveries in Northern and Central Africa. London."
denig1930,"Denig, 1930","Denig, E. T. 1930. Indian Tribes of the Upper Missouri, ed. J. N. B. Hewitt. Ann. Rep. Bur. Amer. Ethn. 46: 375-628."
denig1953,"Denig, 1953","Denig, E. T. 1953. Of the Crow Nation, ed. J. C. Ewers. Bulletins of the Bureau of American Ethnology 151: 1-74."
denis1935,"Denis, 1935","Denis, P. J. 1935. L'organisation d'un peuple primitif. Congo 16: i, 481-502."
denisova1984,"Denisova, 1984","Denisova, N. P. 1984. Administrativno-fiskal'nyei pravovye funktsii obshchiny u chuvashej (IX - nachaloX X v. ) (Administrative-Fiscal and Jurisdictional Functions of the Chuvash Community in the Nineteenth and early Twentieth Centuries). Voprosy istorii dorevoljutsionnoj Chuvashii (Issues of the History of pre-Revolution Chuvashia), ed. N. E. Egorov and V. A. Prohorova, pp. 46-71. Cheboksary."
dennis1940,"Dennis, 1940","Dennis, W. 1940. The Hopi Child. New York."
densmore1929,"Densmore, 1929","Densmore, F. 1929. Chippewa Customs. Bull. Bur. Amer. Ethn. 86: 1-204."
dentan1967,"Dentan, 1967","Dentan, R. H. 1967. The Semai of West Malaysia. New York."
denys1908,"Denys, 1908","Denys, N. 1908. The Description and Natural History of the Coasts of North America, ed. W. F. Ganong. Publications of the Champlain Society 2: 399-452, 572-606."
descazes1885,"Descazes, 1885","Descazes, E. 1885. Sur les Batekes. Rev. Ethnog. 4: 160-168."
deschamps1936,"Deschamps, 1936","Deschamps, H. 1936. Les Antaisaka. Tananarive."
desoignies1903,"Desoignies, 1903","Desoignies. 1903. Die Msalala. Rechtsverhaltnisse von eingeborenen Volkern in Afrika und Ozeanien, ed. S. R. Steinmetz, pp. 268-282. Berlin."
despois1930,"Despois, 1930","Despois, J. 1930. Le Tunisie. Paris."
despois1940,"Despois, 1940","Despois, J. 1940. La Tunisie orientale: Sahel et basse steppe. Paris."
destaing190711,"Destaing, 1907-11","Destaing, E. 1907-11. Etude sur le dialect berbere des Beni-Snous. 2V. Paris."
devallee1925,"Devallee, 1925",Devallee. 1925. Le Baghirmi. Bull. Soc. Rech. Congol. 7: 3-76.
devaux1961,"DeVaux, 1961","DeVaux, R. 1961. Ancient Israel, Its Life and Institutions. (John McHugh, Translator. )New York."
devereaux1950,"Devereaux, 1950","Devereaux, G. 1950. ""Heterosexual behavior of the Mohave Indians,"" in Psychoanalysis and the Social Sciences (vol. 2), Gez Roheim, ed. New York, International. Universities Press."
devosandwagatsuma1967,"DeVos and Wagatsuma, 1967","DeVos, G., and H. Wagatsuma. 1967. Japan's Invisible Race. Berkeley and Los Angeles."
devos1965,"DeVos, 1965","DeVos, G. 1965. Social Values and Personal Attitudes in Primary Human Relations in Niiike. University of Michigan Center for Japanese Studies, Occasional Papers."
devreux1864,"d'Evreux, 1864","Yves d'Evreux. 1864. Voyage dans le nord du Brésil fait durant les années 1613 et 1614, ed. F. Denis. Leipzig and Paris."
dewey1962,"Dewey, 1962","Dewey, A. G. 1962. Peasant Marketing in Java. New York."
dhertefeltetal1962,"D'Hertefelt et al., 1962","D'Hertefelt, M., A. Trouwborst, and J. Scherer. 1962. Les anciens royaumes de la zone interlacustrine meridionale. London."
dhertefelt1965,"D'Hertefelt, 1965","D'Hertefelt, M. 1965. The Rwanda of Rwanda. Peoples of Africa, ed., J. L. Gibbs, pp. 403-440. New York."
diamond1964,"Diamond, 1964","Diamond, D. 1964. Personal communication to A. Lomax."
dias1953,"Dias, 1953","Dias, J. 1953. Rio de Onor. Porto."
dickson1949,"Dickson, 1949","Dickson, H. R. P. 1949. The Arab of the Desert. London."
diebold1966,"Diebold, 1966","Diebold, A. R., Jr. 1966. The Reflection of Coresidence in Mareno Kinship Terminology. Ethnology 5: 37-79."
dieterlenandcisse1972,"Dieterlen and Cisse, 1972","Dieterlen, G., and Y. Cisse. 1972. Les fondaments de la société d`initiation du Komo. Paris."
dieterlen1951,"Dieterlen, 1951","Dieterlen, G. 1951. Essai sur la religion Bambara. Paris."
dieterlen1956,"Dieterlen, 1956","Dieterlen, G. 1956. Parente et mariage chez les Dogon. Africa 26: 107-148."
dietschy1962,"Dietschy, 1962","Dietschy, H. 1962. Personal communication. Dietschy, H. 1959. Das Hauptlingswesen bei den Karaja. Mitt. Mus. Volkerk. Hamburg 25: 168-176."
dietschynd,"Dietschy, nd","Dietschy, H. Ms. Le systeme de parente et la structure des Indiens Caraja."
dimdelobosom1933,"Dim Delobosom, 1933","Dim Delobosom, A. A. 1933. L'empire Mogho-Daba: Coutumes des Mossi de la Haute-Volta. Et. Sociol. Ethnol. Jurid. 11: 1-308."
dixon1905,"Dixon, 1905","Dixon, R. B. 1905. The Northern Maidu Bull Amer. Mus. Nat. Hist. 17: 119-346."
dixon1907,"Dixon, 1907","Dixon, R. B. 1907. The Shasta. Bull. Amer. Mus. Nat. Hist. 17: 381-498."
dixon1910,"Dixon, 1910","Dixon, R. B. 1910. The Chimariko Indians and Language. Univ. Calif. Publ. Amer. Arch. Ethn. 5: 295-380."
dobrizhoffer1822,"Dobrizhoffer, 1822","Dobrizhoffer, M. 1822. An Account of the Abipones. 3v. London."
doke1931,"Doke, 1931","Doke, C. M. 1931. The Lambas of Northern Rhodesia. London."
dole1958,"Dole, 1958","Dole, G. E. 1958. Ownership and Exchange Among the Kuikuru Indians. Revista do Museu Paulista, n. s., 10: 125-133."
dole1961,"Dole, 1961","Dole, G. E. 1961. The Influence of Population Density on the Development of Social Organization Among the Amahuaca of East Peru. Paper presented at American Anthropological Association meeting, Philadelphia."
dole1962,"Dole, 1962","Dole, G. E. 1962. Endocannibalism Among the Amahuaca Indians. Transactions of the New York Academy of Sciences, ser. 2, 24: 567-573."
dolganovaetal1995,"Dolganova et al., 1995","Dolganova, L. N., I. A. Morozov, and E. N. Minasenko. 1995. Igry i razvlechenija udmurtov: istorija i sovremennost' (Games and Entertainments of the Udmurt: History and Modernity). Moscow."
dollone1912,"D'Ollone, 1912","D'Ollone, H. M. 1912. In Forbidden China. Boston."
donald1968a,"Donald, 1968a","Donald, L. H. 1968. Changes in Yalunka Social Organization. Ph. D. dissertation, University of Oregon."
donald1968b,"Donald, 1968b","Donald, L. H. 1968. Personal communication."
donner1932,"Donner, 1932","Donner, K. 1932. Samojedische Woerterverzeichnisse. Helsinki."
donner1954,"Donner, 1954","Donner, K. 1954. Among the Samoyed in Siberia. Trans. New Haven."
donoghueetal1962,"Donoghue et al., 1962","Donoghue, J. D., D. D. Whitney, and I. Ishino. 1962. People in the Middle: The Rhade of South Vietnam. East Lansing."
donoghue1964,"Donoghue, 1964","Donoghue, J. D. n. d. 1964. Cam Ani, a Fishing Village in Central Vietnam. Lansing."
donoghue1972,"Donoghue, 1972","Donoghue, J. D. 1972. Personal communication."
dorman1935,"Dorman, 1935","Dorman, S. S. 1935. Pygmies and Bushmen of the Kalahari. London, Seeley, Service & Co."
dorseyandmurie1940,"Dorsey and Murie, 1940","Dorsey, G. A., and J. R. Murie. 1940. Notes on Skidi Pawnee Society. Field Museum of Natural History Anthropological Series, 27: 67-119."
dorsey1884,"Dorsey, 1884","Dorsey, J. O. 1884. Omaha Sociology. Annual Reports of the Bureau of American Ethnology 3: 205-320."
dorsey1894,"Dorsey, 1894","Dorsey, J. O. 1894. Siouan Sociology. Ann. Rep. Bur. Amer. Ethn. 15: 218-222."
dorsey1897,"Dorsey, 1897","Dorsey, J. O. 1897. Siouan Sociology. Ann. Rep. Bur. Amer. Ethnol. 15: 205-244."
dorsey1904a,"Dorsey, 1904a","Dorsey, G. A. 1904. The Mythology of the Wichita. Washington."
dorsey1904b,"Dorsey, 1904b","Dorsey, G. A. 1904. Traditions of the Skidi Pawnee. Memoirs of the American Folk-Lore Society 8: 1-366."
dossantos1901,"Dos Santos, 1901","Dos Santos, J. 1901. Eastern Ethiopia. Records of South-Eastern Africa, ed. G. M. Theal, 7: 183-383. London."
douglas1952,"Douglas, 1952","Douglas,. 1952. Alternate Generations Among the Lele of the Kasai. Africa 22: 59-65."
douglas1962,"Douglas, 1962","Douglas, M. 1962. Lele Economy Compared with the Bushong. Markets in Africa, ed. P. Bohannan and G. Dalton, pp. 211-233. Evanston."
douglas1963,"Douglas, 1963","Douglas, M. 1963. The Lele of the Kasai. London."
douglass1967,"Douglass, 1967","Douglass, W. A. 1967. Opportunity, Choice-Making, and Rural Depopulation in Two Spanish Basque Villages. Ph. D. dissertation, University of Chicago."
douglass1969,"Douglass, 1969","Douglass, W. A. 1969. Death in Murelaga. Seattle."
downs1956,"Downs, 1956","Downs, R. E. 1956. The Religion of the Bare'e-speaking Toradja. The Hague."
downs1966,"Downs, 1966","Downs, J. F. 1966. The Two Worlds of the Washo, New York."
doyly1929,"D'Oyly, 1929","D'Oyly, John. 1929. A Sketch of the Constitution of the Kandyan Kingom. Colombo: Government Printer, Ceylon."
dozier1954,"Dozier, 1954","Dozier, E. P. 1954. The Hopi-Tewa of Arizona. University of California Publications in American Archaeology and Ethnology, 44 (3): 259-376."
dozier1961,"Dozier, 1961","Dozier, E. C. 1961. Rio Grande Pueblos. In: Spicer, Edward H., ed. Perspectives in American Indian Culture. Change, pp. 94-186. Chicago: University of Chicago Press."
dozier1966,"Dozier, 1966","Dozier, E. P. 1966. Mountain Arbiters. Tucson."
dozier1967,"Dozier, 1967","Dozier, E. P. 1967. The Kalinga of Northern Luzon. New York."
drabbe1940,"Drabbe, 1940","Drabbe, P. 1940. Het leven van den Tanembarees. Int. Arch. Ethnog. 38: Supplement, 1-432."
draper1972,"Draper, 1972","Draper, P. 1972. !Kung Bushman Childhood. Ph. D. Dissertation. Harvard. [Dobe !Kung]."
draper1975,"Draper, 1975","Draper, P. 1975. !Kung Women: contrasts in Sexual Egalitarianism in the foraging and sedentary contexts. Toward an Anthropology of Women, ed. R. Reiter, pp. 77-109. New York. [Dobe !Kung]."
drapernd,"Draper, nd","Draper, P. (forthcoming). !Kung Subsistence Work at /Du/da."
dreyfus1900,"Dreyfus, 1900","Dreyfus, C. 1900. Six mois dans l'Attie. Paris."
dreyfus1963,"Dreyfus, 1963","Dreyfus, S. 1963. Les Kayapo du nord. Paris and La Haye."
driberg1922,"Driberg, 1922","Driberg, J. H. 1922. A Preliminary Account of the Didinga. Sudan Notes Rec. 5: 208-222."
driberg1923,"Driberg, 1923","Driberg, J. H. 1923. The Lango. London. Driberg, J. H. 1932. Some Aspects of Lango Kinship. Sociologus 8: 44-61."
driberg1925a,"Driberg, 1925a","Driberg, J. H. 1925. Didinga Customary Law. Sudan Notes Rec. 8: 153-175."
driberg1925b,"Driberg, 1925b","Driberg, J. H. 1925. LAfon Hill. Sudan Notes Rec. 8: 47-57."
driberg1932,"Driberg, 1932","Driberg, J. H. 1932. At Home with the Savage. New York. Molinaro, L. 1935. I Didinga. Anthropos 30: 421-431."
driveranddriver1963,"Driver and Driver, 1963","Driver, H. E., and W. Driver. 1963. Ethnography and Acculturation of the Chichimeca-Joanaz of Northeast Mexico. Bloomington."
driverandmassey1957,"Driver and Massey, 1957","Driver, H. E., and W. C. Massey. 1957. Comparative Studies of North American Indians. Trans. Amer. Phil. Soc., n. s., 47: ii, 165-456."
driverandmiles195255,"Driver and Miles, 1952-55","Driver, G. R., and J. C. Miles. 1952-55. The Babylonian Laws. 2v. Oxford."
driver1936,"Driver, 1936","Driver, H. E. 1936. Wappo Ethnography. Univ. Calif. Publ. Amer. ARch. Ethn. 36: 179-220."
driver1937,"Driver, 1937","Driver, H. E. 1937. Southern Sierra Nevada. Anth. Rec. 1: 53-154."
driver1939,"Driver, 1939","Driver, H. E. 1939. Northwest California. Anth. Rec. 1: 297-433."
drucker1936,"Drucker, 1936","Drucker, P. 1936. The Tolowa and Their Southwest Oregon Kin. Univ. Calif. Publ. Amer. Arch. Ethn. 36: 221-300."
drucker1937,"Drucker, 1937","Drucker, P. 1937. Southern California. Anth. Rec. 1: 1-52."
drucker1939,"Drucker, 1939","Drucker, P. 1939. Contributions to Alsea Ethnography. Univ. Calif. Publ. Amer. Arch. Ethn. 35: 81-102."
drucker1941,"Drucker, 1941","Drucker, P. 1941. Yuman-Piman. Anth. Rec. 6: 91-230."
drucker1950,"Drucker, 1950","Drucker, P. 1950. Northwest Coast. Anthropological Records 9: 157-294."
drucker1951,"Drucker, 1951","Drucker, P. 1951. The Northern and Central Nootkan Tribes. Bull. Bur. Amer. Ethn. 144: 1-480."
dry1956,"Dry, 1956","Dry, D. P. L. 1956. Some Aspects of Hausa Family Structure. Proceedings of the International West African Conference (1949), pp. 158-163."
dubois1908,"Du Bois, 1908","Du Bois, C. G. 1908. The Religion of the Luiseno Indians. Univ. Calif. Publ. Amer. Arch. Ethn. 8: 69-186."
dubois1935,"Du Bois, 1935","Du Bois, C. 1935. Wintu Ethnography. Univ. Calif. Publ. Amer. ARch. Ethn. 26: 1-148."
dubois1936,"Du Bois, 1936","Du Bois, C. 1936. The Wealth Concept as an Integrative Factor in Tolowa-Tututni Culture. Essays in Anthropology Presented to A. L. Koreber, pp. 49-65. Berkeley."
duchaillu1861,"Du Chaillu, 1861","Du Chaillu, P. B. 1861. Observations on the People of Western Equatorial Africa. Trans. Ethnol. Soc. London, n. s. 1: 305-315."
dupicq1931,"du Picq, 1931",Ardant du Picq. 1931. Les Dyerma. Bull. Com. Et. Hist. Scient. Afr. Occ. Franc. 14: 461-704.
dutertre1667,"Du Tertre, 1667","Du Tertre, J. B. 1667. Histoire générale des Antilles habitées par les Français, v. 2, 2d edit. Paris."
dube1955,"Dube, 1955","Dube, S. C. 1955. Indian Village. Ithaca."
dube1956,"Dube, 1956","Dube, S. C. 1956. Cultural Factors in Rural Community Development Journal of Asian Studies 16:19-30."
dubie1953,"Dubie, 1953","Dubie, P. 1953. La vie materielle des Maures. Mem. Inst. Franc. Afr. Noire 23: 111-252."
dubois1932,"Du Bois, 1932","Du Bois, C. A. 1932. Tolowa Notes. Amer. Anth. 34: 248-262."
dubois1938,"Dubois, 1938","Dubois, H. M. 1938. Monographie des Betsileo. Trav. Mem. Inst. Ethnol. 34: 1-1510."
dubois1940,"Du Bois, 1940","Du Bois, C. 1940. How They Pay Debts in Alor. Asia 40:482-486."
dubois1941,"Du Bois, 1941","Du Bois, C. 1941. Attitudes Toward Food and Hunger in Alor. Language, Culture, and Personality, ed. L. Spier et al., p pp. 272-281. Menasha."
dubois1944,"Du Bois, 1944","Du Bois, C. 1944. The People of Alor. Minneapolis."
dubois1945,"Du Bois, 1945","Du Bois, C. 1945. The Alorese. The Psychological Frontiers of Society, ed. A. Kardiner, pp. 101-145. New York."
duff1952,"Duff, 1952","Duff, W. 1952. The Upper Stalo Indians of the Fraser River. Brit. Columbia Prov. Mus., Anth. Mem. 1: 1-136."
duffsutherlanddunbar1915,"Duff-Sutherland-Dunbar, 1915","Duff-Sutherland-Dunbar, G. 1915. Abors and Galongs. Mem. Roy. Asiat. Soc. Bengal, 5: Extra Number."
duffy1959,"Duffy, 1959","Duffy, J. 1959. Portuguese Africa. Cambridge, Mass."
dugast1944,"Dugast, 1944","Dugast, I. 1944. L'agriculture chez les Ndiki de population Banên. Bulletin de la Soci‚t‚ d'Etudes Cameroun, n. s., 8:7-130."
dugast1949,"Dugast, 1949","Dugast, I. 1949. Inventaire ethnique du Sud-Cameroun. Mem. Inst. Franc. Afr. Noire, Cent. Cameroun, Ser. Pop. 1: 1-159."
dugast1955,"Dugast, 1955","Dugast, I. 1955. Monographie de la tribu des Ndiki: Vie matérielle. Travaux et Mémoires de l'Institut d'Ethnologie 58: (i) 1-824. Paris."
dugast1959,"Dugast, 1959","Dugast, I. 1959. Monographie de la tribu des Ndiki. Vie sociale et familiale. Travaux et Mémoires de l'Institut d'Ethnologie 58: (ii) 1-635. Paris."
duggancronin1929,"Duggan-Cronin, 1929","Duggan-Cronin, A. M. 1929. The Bantu tribes of South Africa. Volume 2, Section 1, The Suto-Chuana Tribes, Subgroup 1, the Bechuana. Cambridge, Cambridge University Press."
duggancronin1931,"Duggan-Cronin, 1931","Duggan-Cronin, A. M. 1931. The Bantu tribes of South Africa, Vol. 2, Section 2, sub-group 2, the Bapedi Transvaal Basotho), with introductory article on the Bapedi by Werner Eiselen. Cambridge, Cambridge University Press."
dulphy1939,"Dulphy, 1939","Dulphy, M. 1939. Coutume serere de la Petite-Cote. Publ. Com. Et. Hist. Scient. Afr. Occ. Franc., ser. A, 8: 237-321."
dumarest1919,"Dumarest, 1919","Dumarest, N. 1919. Notes on Chochiti. Mem. Amer. Anth. Assoc. 27: 137-237."
duncanjohnstoneandblair1932,"Duncan-Johnstone and Blair, 1932","Duncan-Johnstone, A., and H. A. Blair. 1932. Enquiry into the Constitution and Organisation of the Dagbon Kingdom. Accra."
dundas1915,"Dundas, 1915","Dundas, C. 1915. The Organization and Laws of Some Bantu Tribes of East Africa. Journ. Roy Anth. Inst. 45: 234-306."
dundas1924,"Dundas, 1924","Dundas, C. 1924. Kilimanjaro and Its Peoples. London."
dunglas1939,"Dunglas, 1939","Dunglas, E. 1939. Coutumes et moeurs des Bete. Publ. Com. Et. Hist. Scient. Afr. Occ. Franc., ser. A, 10: 361-451."
duningorkavich1904,"Dunin-Gorkavich, 1904","Dunin-Gorkavich, A. A. 1904. Tobol'skij Sever. St. Petersburg."
dunnanddunn1963,"Dunn and Dunn, 1963","Dunn, S. P., and E. Dunn. 1963. The Great Russian Peasant. Ethnology 2. 320-338. Urbana."
dunnanddunn1967,"Dunn and Dunn, 1967","Dunn, S. P., and E. Dunn. 1967. The Peasants of Central Russia. New York."
dunn1956,"Dunn, 1956","Dunn, H. d. 1956. Pagan Peoples of the Central Area of Northern Nigeria. London."
dunn1971a,"Dunn, 1971a","Dunn, E. 1971. The Importance of Religion in the Soviet Rural Community. The Soviet Rural Community, ed. J. R. Millar, pp. 346-375."
dunn1971b,"Dunn, 1971b","Dunn, S. P., 1971. Structure and Functions of the Soviet Rural Family. The Soviet Rural Community. ed. J. R. Millar, pp. 325-345. Urbana."
dunning1959a,"Dunning, 1959a","Dunning, R. W. 1959. Rules of Residence and Ecology Among the Northern Ojibwa. Amer. Anth. 61: 806-816."
dunning1959b,"Dunning, 1959b","Dunning, R. W. 1959. Social and Economic Change Among the Northern Ojibwa. Toronto."
dupire1962a,"Dupire, 1962a","Dupire, M. 1962. Peuls nomades: Etude descriptive des Wodaabe nomades du sahel nigerien. Travaux et Mémoires de l'Institut d'Ethnologie 64:1-327. Paris."
dupire1962b,"Dupire, 1962b","Dupire, M. 1962. Trade and Markets in the Economy of the Nomadic Fulani of Niger. Markets in Africa, ed. P. Bohannan and G. Dalton, pp. 335-62. Evanston."
dupire1963,"Dupire, 1963","Dupire, M. 1963. The Position of Women in a Pastoral Society (Wodaabe). Women of Tropical Africa, ed. D. Paulme, pp. 47-92. Berkeley (and London)."
durand1929,"Durand, 1929","Durand, O. 1929. Moeurs et instuttions d'une famille peule. Bull. Com. Et. Hist. Scient. Afr. Occ. Franc. 12: 1-85."
durham1909,"Durham, 1909","Durham, M. E. 1909. High Albania. London."
durham1928,"Durham, 1928","Durham, M. E. 1928. Some Tribal Origins, Laws and Customs of the Balkans. London."
