var_id,code,description,name
WNAI271,9,"Some fishing sites for key extractive resources are owned by men (individually or by task-groups) and some by women (individually or by task-groups), neither clearly predominanting. (The resources on male-owned sites may be different in kind from those on female-owned sites)","Some men, some women"
WNAI271,10,"Some fishing sites are owned by individual men or women and others are owned by kinship units (households, demes, lineages, or clans), neither individual nor group ownership clearly predominates. (Individually-owned resources may differ in kind from resources owned by kinship units)","Ind m&w,&kin unit eq"
WNAI271,11,Both 1 and 7,Both 1 and 7
WNAI272,NA,Missing data,Missing data
WNAI272,1,No farming sites,Absent
WNAI272,2,Farming sites are communal and available to anyone who wishes to use them,Available to anyone
WNAI272,3,Farming sites are owned by nuclear or polygynous families,Nuclear or polygynous
WNAI272,4,Farming sites are predominantly recognized as belonging to patridemes or patrihouseholds,"Priv,patribilat unit"
WNAI272,5,Farming sites are predominantly recognized as belonging to matrilineages or matrisibs,"Priv,matribilat unit"
WNAI272,6,Farming sites are predominantly recognized as belonging to patrilineages or patrisibs,"Priv,patrilin or sib"
WNAI272,7,Farming sites are predominantly recognized as belonging to matrilineages or matrisibs,"Priv,matrilin or sib"
WNAI272,8,"Farming sites are predominantly recognized as belonging to men (owned individually or by task-groups) and not patridemes, patrihouseholds, patrilineages or patrisibs","Priv,males,notkin-hh"
WNAI272,9,"Farming sites are predominantly recognized as belonging to women (owned individually or by task-groups) and not matridemes, matrihouseholds, matrilineages or matrisibs","Priv,females,-kin-hh"
WNAI272,10,"Some farming sites are owned by individual men or women and others are owned by kinship units (households, demes, lineages, or clans), neither individual nor group ownership clearly predominates. (Individually-owned resources may differ in kind from resources owned by kinship units)","Ind m&w,&kin unit eq"
WNAI272,11,Both 8 and 10,Both 8 and 10
WNAI273,NA,Missing data,Missing data
WNAI273,1,House owned (perhaps only temporarily) by the individual(male or female) who constructs and cares for it,Person who builds
WNAI273,2,House owned jointly by man and wife,Joint man and wife
WNAI273,3,House owned (perhaps only temporarily) by family household that occupies it,Household occupants
WNAI273,4,House owned by patrideme or patrihousehold,Patribilater hh unit
WNAI273,5,House owned by matrideme or matrihousehold,Matribilater hh unit
WNAI273,6,House owned by patrilineage or patrisib,Patrilineage or sib
WNAI273,7,House owned by matrilineage or matrisib,Matrilineage or sib
WNAI274,NA,Missing data,Missing data
WNAI274,1,There is no male ownership or exclusive usufruct of chattels,Absent
WNAI274,2,"Males have usufruct rights over some chattels, but not clear ownership","Men usufruct,not own"
WNAI274,3,"Males have usufruct rights over some chattels, though they do not retain right to dispose of chattels as they see fit","Men own,cant dispose"
WNAI274,4,"Males have ownership rights over some chattels, retaining the right to dispose of the chattels as they see fit","Men own,can dispose"
WNAI274,5,"Both 3 and 4 obtain, neither clearly predominating",3 and 4 equal
WNAI275,NA,Missing data,Missing data
WNAI275,1,There is no female ownership or exclusive usufruct of chattels,Absent
WNAI275,2,"Females have usufruct rights over some chattels, but not clear ownership","Wmn usufruct,not own"
WNAI275,3,"Females have usufruct rights over some chattels, though they do not retain right to dispose of chattels as they see fit","Wmn own,cant dispose"
WNAI275,4,"Females have ownership rights over some chattels, retaining the right to dispose of the chattels as they see fit","Wmn own,can dispose"
WNAI275,5,"Both 3 and 4 obtain, neither clearly predominating",3 and 4 equal
WNAI276,NA,Missing data,Missing data
WNAI276,1,There is little or no common property and it is not a consideration at divorce,"Meager prop,no issue"
WNAI276,2,"Women and men divide property at divorce, more or less equally",Women and men equal
WNAI276,3,Compensation in shell trade or other material wealth is paid by relatives of spouse considered to be at fault. Innocent spouse retains bulk of common property,Innocent spouse most
WNAI276,4,Men take most of the common property at divorce,Men take most
WNAI276,5,Women take most of the common property at divorce,Women take most
WNAI276,6,Men take all of the common property at divorce,Men take all
WNAI276,7,Women take all of the common property at divorce,Women take all
WNAI277,NA,Missing data,Missing data
WNAI277,1,"No specific gathering sites, and/or no inheritance",No sites or no inher
WNAI277,2,"Gathering sites are retained communally by all kinship groups in the community (local residence-group), not by individual persons, specific task-groups, or kinship units",Retained communally
WNAI277,3,"Gathering sites are inherited (even if only to be supervised) by the oldest son or daughter of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Old child kin leader
WNAI277,4,"Gathering sites are inherited (even if only to be supervised) by the most competent son or daughter, not necessarily the oldest, of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Comp chld kin leader
WNAI277,5,"Gathering sites are inherited (even if only to be supervised) by the most competent kin (lineal or collateral, so not necessarily a son or daughter) of the recognized leader of the kinship unit that owns the site",Comp kin kin leader
WNAI277,6,Gathering sites are inherited by the sons or daughters of the person or the members of the task-group that owns the site,Chld of ind/task own
WNAI277,7,"Gathering sites are disposed of, or bequeathed, in any manner chosen by the owner(s)",Disp/bequeath by own
WNAI277,8,"Gathering sites are inherited by daughters only, then by sons if no daughters",Daughter/son default
WNAI277,9,Gathering sites are inherited by the son-in-law of a male owner,Son-law of man owner
WNAI277,10,Both 2 and 6,Both 2 and 6
WNAI278,NA,Missing data,Missing data
WNAI278,1,"No specific hunting sites, and no inheritance",No sites or no inher
WNAI278,2,"Hunting sites are retained communally by all the kinship groups in the community (local residence-group), not by individual persons, specific task-groups, or kinship units",Retained communally
WNAI278,3,"Hunting sites are inherited (even if only to be supervised) by the oldest son or daughter of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Old child kin leader
WNAI278,4,"Hunting sites are inherited (even if only to be supervised) by the most competent son or daughter, not necessarily the oldest, of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Comp chld kin leader
WNAI278,5,"Hunting sites are inherited (even if only to be supervised) by the most competent kin (lineal or collateral, so not necessarily a son or daughter) of the recognized leader of the kinship unit that owns the site",Comp kin kin leader
WNAI278,6,Hunting sites are inherited by the sons or daughters of the person or the members of the task-group that owns the site,Chld of ind/task own
WNAI278,7,"Hunting sites are disposed of, or bequeathed, in any manner chosen by the owner(s)",Disp/bequeath by own
WNAI278,8,Hunting sites are inherited by a man's sister's son,Mans sisters son
WNAI278,9,Both 2 and 3,Both 2 and 3
WNAI278,10,Hunting sites are inherited by the son-in-law of a male owner,Son-law of man owner
WNAI279,NA,Missing data,Missing data
WNAI279,1,"No specific fishing sites, and no fish-site inheritance",No sites or no inher
WNAI279,2,"Fishing sites are retained communally by all the kinship groups in the community (local residence-group), not by individual persons, specific task-groups, or kinship units",Retained communally
WNAI279,3,"Fishing sites are inherited (even if only to be supervised) by the oldest son or daughter of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Old child kin leader
