id,category,title,definition,type,units,source,changes,notes
SCCS1134,"Marriage, Kinship, Politics",Despotic Bias in Conflict Resolution,"Degree of Despotism, or the Extent to Which One Individual, at the Head of the Social Hierarchy, Is Able to Exploit His Position of Strength When a Conflict of Interest Arises, Effecting a Biased Result in His Favor. It Does Not Include Such Asymmetry over Slaves Nor over Members of the Household. (note source: DRW codebook)

Betzig, L. L. (1986). Despotism and differential reproduction: A Darwinian view of history. Aldine Publishing Co.",Ordinal,,betzig1986despotism,,
SCCS1135,"Marriage, Kinship, Politics",Jurisdictional Perquisites,"A Measure of the Extent to Which Individuals in the Jurisdictional Hierarchy Exploit Their Positions to Accrue Rewards in the Form of Fines, Bribes, and Confiscations, in Connection with Dispute Resolution. (note source: DRW codebook)

Betzig, L. L. (1986). Despotism and differential reproduction: A Darwinian view of history. Aldine Publishing Co.",Ordinal,,betzig1986despotism,,
SCCS1136,Marriage,Divorce Causes - Infidelity: Adultery,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1137,Marriage,Divorce Causes - Infidelity: Lack of Virginity,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1138,Marriage,Divorce Causes - Infidelity: Polygamy,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1139,Marriage,Divorce Causes - Infidelity: Cruelty or Maltreatment,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1140,Marriage,Divorce Causes - Infidelity: Disobedience or Disrespect,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1141,Marriage,Divorce Causes - Infidelity: Repressiveness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1142,Marriage,Divorce Causes - Infidelity: Jealousy,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1143,Marriage,Divorce Causes - Infidelity: Another Lover,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1144,Marriage,Divorce Causes - Infertility: Sterility,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1145,Marriage,Divorce Causes - Infertility: Sexual Neglect,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1146,Marriage,Divorce Causes - Infertility: Refusal to Have Sex,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1147,Marriage,Divorce Causes - Infertility: Death of Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1148,Marriage,Divorce Causes - Infertility: Old Age,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1149,Marriage,Divorce Causes - Infertility: Absence of Male Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1150,Marriage,Divorce Causes - Infertility: Exchange Wife Has Too Few Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1151,Marriage,Divorce Causes - Personality: Mutual Consent,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1152,Marriage,Divorce Causes - Personality: Displeasingness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1153,Marriage,Divorce Causes - Personality: Quarrelsomeness or Talkativeness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1154,Marriage,Divorce Causes - Personality: Bad Temper,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1155,Marriage,Divorce Causes - Personality: Other Personality Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1156,Marriage,Divorce Causes - Economic: Laziness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1157,Marriage,Divorce Causes - Economic: Inadequate Support,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1158,Marriage,Divorce Causes - Economic: Inadequate Housing,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1159,Marriage,Divorce Causes - Economic: Inadequate Food,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1160,Marriage,Divorce Causes - Economic: Inadequate Clothing,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1161,Marriage,Divorce Causes - Economic: Inadequate Food Preparation,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1162,Marriage,Divorce Causes - Economic: Inadequately Serving Spouse,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1163,Marriage,Divorce Causes - Economic: Other Economic Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1164,Marriage,Divorce Causes - In-law Conflicts: Conflicts with In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1165,Marriage,Divorce Causes - In-law Conflicts: Inadequately Serving In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1166,Marriage,Divorce Causes - In-law Conflicts: Bridewealth or Dowry Disputes,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1167,Marriage,Divorce Causes - In-law Conflicts: Disrespect for In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1168,Marriage,Divorce Causes - In-law Conflicts: Spouse Favors Kin,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1169,Marriage,Divorce Causes - In-law Conflicts: Other In-law Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1170,Marriage,Divorce Causes - Ritual: Witchcraft or Sorcery,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1171,Marriage,Divorce Causes - Ritual: Broken Taboo,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1172,Marriage,Divorce Causes - Ritual: Bad Dream of Omen,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1173,Marriage,Divorce Causes - Ritual: Other Ritual Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1174,Marriage,Divorce Causes - Absence or Desertion:,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1175,Marriage,Divorce Causes - Health:,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1176,Marriage,Divorce Causes - Politics: Theft,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1177,Marriage,Divorce Causes - Politics: Confiction or Incarceration,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1178,Marriage,Divorce Causes - Politics: Other Political Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",Categorical,,betzig1989causes,,
SCCS1188,"Ritual, Religion",Evil Eye Scaled Rating:,"Roberts, J. M. (1976). Belief in the evil eye in world perspective. In Maloney, C. (Ed.). The evil eye. Columbia University Press. p 223-278.",Ordinal,,roberts1976belief,,
SCCS1189,"Ritual, Religion",Evil Eye Belief,"Roberts, J. M. (1976). Belief in the evil eye in world perspective. In Maloney, C. (Ed.). The evil eye. Columbia University Press. p 223-278.",Ordinal,,roberts1976belief,,
SCCS1190,Kinship,Sororate,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",Categorical,,white1989avoidance,,Codes compiled and recoded by Douglas White from unpublished kinship sheets by G. P. Murdock. 
SCCS1191,Kinship,Levirate,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",Categorical,,white1989avoidance,,
SCCS1192,Kinship,Structurally Opposed Kin Groups,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",Categorical,,white1989avoidance,,
SCCS1193,Kinship,Exogamous Nonlocalized Descent Groups,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",Categorical,,white1989avoidance,,
SCCS1194,Kinship,Indirect Exchange of Wives,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",Categorical,,white1989avoidance,,
