Source,soc_ID,Orig.latitude,Orig.longitude,latitude,longitude,AnnualMeanTemperature,AnnualTemperatureVariance,TemperatureConstancy,TemperatureContingency,TemperaturePredictability,MonthlyMeanPrecipitation,MonthlyPrecipitationVariance,PrecipitationConstancy,PrecipitationContingency,PrecipitationPredictability,BirdRichness,MammalRichness,AmphibianRichness,VascularPlantsRichness,EcoRegion,Elevation,Slope,Coastal,NetPrimaryProduction,DurationOfGrowingSeason,MeanGrowingSeasonNPP,Inter-YearVarianceGrowingSeasonNPP
EA,Nh26,36,-106,36,-106,7.72,75.01249697,0.246874586,0.327041729,0.573916315,30.81683333,433.2575682,0.460876834,0.103087891,0.563964725,154.7630578,80.45726274,10.98386089,1954.18,Colorado Rockies forests,2600.720459,5.415681467,NO,1.463469112,12,1.463469112,0.019538361
EA,Nh27,36,-105,36,-105,4.859666667,65.50066364,0.262564671,0.306282238,0.568846908,37.27116667,1005.56832,0.411176569,0.152754295,0.563930864,145.049206,68.025997,11.77961804,1835.93,Western short grasslands,1935.425781,6.161440646,NO,0.400666263,12,0.400666263,0.011723063
EA,Nj14,16,-96,16,-96,15.682,0.758772727,0.614891918,0.084103298,0.698995216,97.48716667,13695.5644,0.268505689,0.381200849,0.649706538,192.9654772,102.8384193,15.92959786,NA,Southern Pacific dry forests,168.9237671,20.7924391,NO,2.731072078,12,2.731072078,0.070572957
EA,Se12,0,-70,0,-70,25.62133333,0.34170303,0.706551266,0.116778887,0.823330154,269.124,5667.036658,0.707896437,0.129044782,0.836941219,403.1538637,164.6654369,66.02782302,4060.27,Caqueta moist forests,164.0283356,1.401639342,NO,3.404338288,12,3.404338288,0.190384447
EA,Sa2,17,-92,17,-92,24.07916667,3.440589394,0.530697429,0.186658621,0.71735605,149.4066667,12927.77504,0.38840186,0.2055489,0.593950761,218.823121,127.43873,7.671468289,3883.27,Central American pine-oak forests,1082.339111,10.03158966,NO,4.587333447,12,4.587333447,0.061664469
EA,Sf9,-16,-69,-16,-69,9.2265,3.938098485,0.481030356,0.153381859,0.634412216,63.0205,3071.228856,0.374919062,0.360251153,0.735170215,100.3006892,65.33677779,6,2328.04,Lake,3885.313232,2.034108535,NO,1.107813447,12,1.107813447,0.022537146
EA,Eb8,43,60,43,60,10.62816667,156.9959167,0.20132065,0.328051669,0.529372319,8.010166667,30.6890197,0.431083219,0.294688122,0.725771341,120,36,NA,700.442,Central Asian riparian woodlands,66.77444458,NA,YES,0.14759994,11,0.161073179,0.017622016
EA,Aa4,-22,16,-22,16,21.441,13.40261515,0.433797583,0.313212955,0.747010538,16.25466667,840.9709939,0.212986174,0.429109392,0.642095566,216.2644221,70.00068944,5,1231.55,Namibian savanna woodlands,1181.328857,4.154150193,NO,0.381359783,12,0.381359783,0.031210502
EA,Aa9,-3,35,-3,35,19.89383333,1.311925758,0.651485336,0.237002078,0.888487415,43.81916667,2409.259747,0.255870562,0.263173103,0.519043666,338.0008778,149.8368715,34.96532056,2330.6,Serengeti volcanic grasslands,1642.454224,1.87323352,NO,1.163650823,12,1.163650823,0.041564893
EA,Aa1,-20,21,-20,21,22.37383333,18.52010152,0.411868643,0.2706511,0.682519742,33.978,2349.82723,0.284833833,0.408006363,0.692840195,205.0519137,73,11.56812081,1090.39,Kalahari Acacia-Baikiaea woodlands,1016.005554,1.013081513,NO,0.682692303,10,0.846380975,0.342684443
EA,Aa3,-26,18,-26,18,20.30083333,28.15918333,0.351191103,0.302836328,0.654027432,10.0955,254.275753,0.268318393,0.41201874,0.680337133,136.157877,55.83965957,3,1584.18,Namibian savanna woodlands,1056.194946,3.317608919,NO,0.187916415,11,0.206293707,0.023230277
EA,Aa7,-20,24,-20,24,22.57066667,18.27890303,0.401288784,0.251288752,0.652577536,33.4205,2411.748153,0.207478691,0.455751156,0.663229847,283.3857834,87.13217549,16,1218.63,Zambezian and Mopane woodlands,919.6577759,NA,NO,0.809130835,10,0.995835863,0.389690349
EA,Aa6,-5,36,-5,36,19.86683333,2.149543939,0.625048101,0.250089353,0.875137454,47.57733333,3652.736145,0.193279915,0.391130126,0.584410041,344.772995,144.3134186,37.30952079,2013.6,Southern Acacia-Commiphora bushlands and thickets,1435.659668,2.449644699,NO,1.580065117,12,1.580065117,0.039658904
EA,Aa8,-30,23,-30,23,17.4065,34.73622576,0.325031552,0.30511657,0.630148122,16.12866667,369.1481182,0.318654202,0.175414706,0.494068909,170.1692484,51.43445501,8.621820417,1266.9,Nama Karoo,1069.616943,2.277960271,NO,0.320979711,12,0.320979711,0.0285972
EA,Ai37,12,31,12,31,27.45866667,4.349206061,0.471634517,0.153704287,0.625338804,45.87516667,3769.90305,0.309927517,0.499063713,0.80899123,198.7249704,58.24597013,4,1013.79,Sahelian Acacia savanna,767.8724976,1.857221759,NO,0.245646578,9,0.371895821,0.162751844
EA,Ai38,10,30,10,30,27.6105,3.282610606,0.503134386,0.148483722,0.651618108,63.1405,5845.780132,0.280628884,0.480781319,0.761410203,203.7317961,70.78598047,7,1145.51,Sahelian Acacia savanna,384.7861023,NA,NO,0.573667474,8,0.932351605,0.367034263
EA,Ai39,11,30,11,30,26.966,3.548263636,0.490567708,0.146215595,0.636783302,60.38,5070.690273,0.328197386,0.455735252,0.783932637,206.0730318,61.86034485,5,1066.6,Sahelian Acacia savanna,565.958313,3.785851875,NO,0.499848574,9,0.722945687,0.221117353
EA,Ai40,11,30,11,30,26.966,3.548263636,0.490567708,0.146215595,0.636783302,60.38,5070.690273,0.328197386,0.455735252,0.783932637,206.0730318,61.86034485,5,1066.6,Sahelian Acacia savanna,565.958313,3.785851875,NO,0.499848574,9,0.722945687,0.221117353
EA,Ai2,11,31,11,31,27.13683333,3.390313636,0.491363056,0.145442386,0.636805442,60.37616667,5238.166905,0.290102085,0.489694031,0.779796115,205.2909758,67.5813386,5,1069.94,Sahelian Acacia savanna,476.4569397,3.271598488,NO,0.387984555,8,0.647297093,0.257056929
EA,Ai10,12,31,12,31,27.45866667,4.349206061,0.471634517,0.153704287,0.625338804,45.87516667,3769.90305,0.309927517,0.499063713,0.80899123,198.7249704,58.24597013,4,1013.79,Sahelian Acacia savanna,767.8724976,1.857221759,NO,0.245646578,9,0.371895821,0.162751844
EA,Ai41,11,30,11,30,26.966,3.548263636,0.490567708,0.146215595,0.636783302,60.38,5070.690273,0.328197386,0.455735252,0.783932637,206.0730318,61.86034485,5,1066.6,Sahelian Acacia savanna,565.958313,3.785851875,NO,0.499848574,9,0.722945687,0.221117353
EA,Ai42,12,29,12,29,26.697,6.377624242,0.442312718,0.184766997,0.627079715,41.99366667,3362.773797,0.279216761,0.506939682,0.786156443,193.4733718,52.7463238,3,999.303,Sahelian Acacia savanna,640.7788696,1.164686327,NO,0.158767414,9,0.265142339,0.068794911
EA,Ag14,10,-14,10,-14,26.58383333,1.245510606,0.585237542,0.153908078,0.739145621,219.5583333,72268.40859,0.180874342,0.52135943,0.702233772,NA,81.53248574,NA,1967.59,NA,123.1372223,NA,YES,1.667512117,12,1.667512117,0.040282384
EA,Ag15,12,-16,12,-16,26.49383333,1.826598485,0.546811562,0.117600415,0.664411977,140.8308333,45550.92148,0.250777877,0.512125355,0.762903231,265.2756453,94,NA,1431.96,Guinean forest-savanna mosaic,15.12475395,1.007102339,YES,0.776953364,12,0.776953364,0.244378624
EA,Ag16,12,-16,12,-16,26.49383333,1.826598485,0.546811562,0.117600415,0.664411977,140.8308333,45550.92148,0.250777877,0.512125355,0.762903231,265.2756453,94,NA,1431.96,Guinean forest-savanna mosaic,15.12475395,1.007102339,YES,0.776953364,12,0.776953364,0.244378624
EA,Ag21,12,-13,12,-13,27.49233333,4.652406061,0.48669766,0.219733893,0.706431553,132.0483333,30893.82913,0.290438923,0.512647959,0.803086883,226.11938,93.55978936,27,1484.62,Guinean forest-savanna mosaic,421.8486023,1.58798325,NO,0.64710782,8,1.262265302,0.062521874
EA,Ag17,12,-15,12,-15,26.86183333,2.915907576,0.513192226,0.188260075,0.701452301,137.7525,41633.36329,0.242072072,0.528776229,0.770848301,254.6013381,107.3410175,28,1411.7,NA,40.14965057,1.01060682,YES,0.915127202,9,1.266050886,0.307739103
EA,Ag18,11,-16,11.1,-16.15,26.97983333,1.812589394,0.548142868,0.149591692,0.697734559,158.4635,40794.90806,0.182345434,0.574789351,0.757134785,NA,NA,NA,1408.73,NA,13.80269623,NA,YES,2.830065105,12,2.830065105,0.695827877
EA,Ab10,-31,30,-31,30,18.736,4.933990909,0.479444675,0.207574342,0.687019017,89.93933333,4765.182655,0.380023067,0.137481051,0.517504118,297.9401354,70.96718559,26.286809,NA,"Drakensberg montane grasslands, woodlands and forests",219.9592133,5.106548127,NO,2.354406423,12,2.354406423,0.075370068
EA,Ag8,13,-13,13,-13,28.2365,6.350786364,0.459742671,0.218335725,0.678078396,103.839,24835.06732,0.255490955,0.485567401,0.741058356,259.7235108,99.11484033,26.57065424,1090.55,Guinean forest-savanna mosaic,104.2361145,1.089891091,NO,0.377574202,6,1.138098131,0.133500543
EA,Ag19,12,-17,12.05,-16.2,26.49383333,1.826598485,0.546811562,0.117600415,0.664411977,140.8308333,45550.92148,0.250777877,0.512125355,0.762903231,265.2756453,90.05700425,NA,NA,Guinean forest-savanna mosaic,20.30638504,1.007102339,YES,0.776953364,12,0.776953364,0.244378624
EA,Ac21,-5,19,-5,19,24.815,0.164812121,0.779597372,0.128983638,0.90858101,132.6625,7209.41288,0.447015496,0.300977432,0.747992928,228.4586166,100.8856136,17,2015.61,Southern Congolian forest-savanna mosaic,573.4577637,1.578070663,NO,1.774833425,11,1.951516976,4.155830023
EA,Ac29,-7,19,-7,19,22.996,0.398451515,0.718711701,0.163030975,0.881742677,117.3858333,7105.840044,0.433631508,0.376511758,0.810143266,227.3749069,95,16,2058.87,Angolan Miombo woodlands,967.6841431,2.765800237,NO,1.111031203,12,1.111031203,1.340881323
EA,Af55,7,-11,7,-11,26.349,0.861918182,0.615048827,0.138036014,0.753084841,264.8263333,51125.18718,0.305525657,0.376248132,0.681773789,297.1308521,114.1654197,36,2150.49,Western Guinean lowland forests,122.7598114,1.065432858,NO,2.613529681,12,2.613529681,0.089570824
EA,Af2,9,-10,9,-10,24.89383333,1.635716667,0.581594187,0.163333763,0.74492795,183.7143333,26349.65488,0.279319339,0.358158177,0.637477516,298.7874081,107.7172086,33.55185671,1555.22,Guinean forest-savanna mosaic,622.4297485,3.475519346,NO,1.943291945,12,1.943291945,0.022988526
EA,Ac31,-7,28,-7,28,23.94133333,0.663006061,0.664155903,0.223143181,0.887299084,89.3565,6671.540753,0.291712764,0.464231221,0.755943985,280.4751351,103.4838388,23.08064036,2219.76,Central Zambezian Miombo woodlands,736.4341431,1.543818259,NO,1.148508479,11,1.274447993,2.075884947
EA,Ag20,12,-16,12,-16,26.49383333,1.826598485,0.546811562,0.117600415,0.664411977,140.8308333,45550.92148,0.250777877,0.512125355,0.762903231,265.2756453,94,NA,1431.96,Guinean forest-savanna mosaic,15.12475395,1.007102339,YES,0.776953364,12,0.776953364,0.244378624
EA,Ag22,14,-12,14,-12,29.06733333,8.974830303,0.420437878,0.227711011,0.648148889,65.26766667,9866.210688,0.284338547,0.508702007,0.793040554,216.6088011,63.18103182,20,841.09,West Sudanian savanna,148.067215,1.167851679,NO,-0.117012413,4,0.344071778,0.170456098
EA,Af14,7,-13,7.9,-12.8,26.95583333,0.966228788,0.605487492,0.127952123,0.733439616,292.2996667,94360.87382,0.238667246,0.43664597,0.675313215,277.0577,101.8677886,26.53369903,2178.32,Guinean mangroves,16.30655861,1.05925927,YES,2.977513636,12,2.977513636,0.077409955
EA,Af57,8,-13,8,-13,25.7075,1.067586364,0.592356769,0.13099696,0.72335373,278.5848333,83940.23427,0.246249719,0.391341328,0.637591047,NA,101.8677886,NA,2178.32,NA,16.30655861,5.47387328,YES,2.977513636,12,2.977513636,0.077409955
EA,Cb23,1,-14,14.75,-14.25,28.44583333,6.749692424,0.441001489,0.230834646,0.671836135,54.87616667,8027.027486,0.252674204,0.5321619,0.784836104,176.9031326,52.92977778,10.7963809,754.04,West Sudanian savanna,34.8330574,1,NO,-0.205595094,2,0.278770443,0.194629715
EA,Cb24,12,12,12,12,27.73433333,11.04886061,0.421442829,0.28693956,0.708382388,44.06366667,5103.03177,0.33636258,0.433255049,0.76961763,241.0764772,66.62313305,19.95358529,1298.91,West Sudanian savanna,413.2711182,NA,NO,0.05466384,7,0.188240893,0.163048022
EA,Cb2,15,-17,15,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.1235633,57.27103966,11.68427339,861.33,NA,35.84777832,NA,YES,0.174666869,11,0.199066681,0.015074562
EA,Ae1,1,30,1,30,22.61666667,0.445551515,0.684623216,0.175551042,0.860174258,93.51733333,2412.718006,0.515569761,0.098783119,0.614352879,515.0653042,196.5736313,39.42247154,2236.83,Northeastern Congolian lowland forests,1250.268311,4.200458074,NO,2.805080263,12,2.805080263,1.062867748
EA,Ab19,-17,16,-17,16,22.88633333,11.21291818,0.49142422,0.309272661,0.800696881,50.25933333,5458.948621,0.22423139,0.477095921,0.701327311,246.7596147,68.24257963,15.52070797,1245.42,Angolan Mopane woodlands,1109.006714,NA,NO,0.995003033,10,1.238870387,0.232868333
EA,Ah9,10,9,10,9,24.1585,3.875983333,0.492487928,0.206660625,0.699148553,93.93233333,12542.35786,0.264970627,0.508501622,0.773472249,313.9350285,104.3665497,29.76353676,1738.63,Jos Plateau forest-grassland mosaic,1031.938599,2.482333873,NO,1.326241667,12,1.326241667,0.225823687
EA,Ae7,3,25,3,25,24.1085,0.411171212,0.701261215,0.167607162,0.868868376,141.448,6142.94603,0.527656277,0.228008262,0.755664539,319.9817116,147.138429,36.58912331,1870.03,Northeastern Congolian lowland forests,488.8024902,1.417169983,NO,2.627157799,12,2.627157799,5.706886892
EA,Ae48,5,11,5,11,24.32333333,1.151393939,0.601505652,0.180405576,0.781911228,154.4213333,15187.08484,0.327878096,0.348296036,0.676174131,352.7478325,109.5207891,68.19550307,2852.76,Cross-Sanaga-Bioko coastal forests,528.6219482,2.136431515,NO,3.550272557,12,3.550272557,0.100122685
EA,Ad1,-2,41,-2,41,27.01633333,1.517093939,0.582828164,0.185284636,0.7681128,70.154,10981.20707,0.251360074,0.20920028,0.460560354,272.912984,54.87045019,22,1755.03,Northern Zanzibar-Inhambane coastal forest mosaic,1,NA,YES,1.990611759,12,1.990611759,0.075073775
EA,Ae49,6,10,6,10,22.36816667,1.744065152,0.564447418,0.195743386,0.760190804,179.131,22926.49527,0.301756808,0.342969543,0.644726352,376.0869431,115.1607009,44.03643858,2981.51,Cross-Sanaga-Bioko coastal forests,1509.403564,8.769945234,NO,2.4329573,12,2.4329573,0.040642016
EA,Ad41,1,35,1,35,16.989,0.682412121,0.648195328,0.19611223,0.844307558,84.8985,4089.399386,0.376362645,0.168581371,0.544944016,460.7577772,166.2500253,27.93441107,2008.63,Victoria Basin forest-savanna mosaic,2041.988647,6.072327111,NO,2.910319506,12,2.910319506,0.057917088
EA,Ae50,6,11,6,11,23.54283333,1.546098485,0.585731966,0.182831903,0.768563869,153.6045,16508.88027,0.29926848,0.3836014,0.68286988,341.5074111,92.64602594,42.22949244,2519.66,Cameroonian Highlands forests,767.3058472,7.12814461,NO,2.038499402,12,2.038499402,0.028616375
EA,Ae51,5,11,5,11,24.32333333,1.151393939,0.601505652,0.180405576,0.781911228,154.4213333,15187.08484,0.327878096,0.348296036,0.676174131,352.7478325,109.5207891,68.19550307,2852.76,Cross-Sanaga-Bioko coastal forests,528.6219482,2.136431515,NO,3.550272557,12,3.550272557,0.100122685
EA,Af16,6,9,6,9,25.18983333,1.453492424,0.585024431,0.17611313,0.76113756,191.9998333,24913.40152,0.320154948,0.348906745,0.669061693,329.5590745,115.9451964,40.22529511,3002.82,Cross-Sanaga-Bioko coastal forests,553.8130493,NA,NO,2.487091154,12,2.487091154,0.164318343
EA,Ah11,8,8,8,8,27.07733333,2.774348485,0.536370885,0.186915397,0.723286283,112.0075,12584.45996,0.230772326,0.478173261,0.708945587,284.0468793,79.99936605,23,1823.67,Guinean forest-savanna mosaic,136.6699982,1.277620257,NO,0.957904302,12,0.957904302,0.042917109
EA,Ah12,8,7,8,7,27.07633333,2.693927273,0.530233861,0.194177184,0.724411045,107.0431667,11105.9402,0.22207442,0.463886536,0.685960956,288.5103532,83.60446195,22.19313572,1897.14,Guinean forest-savanna mosaic,168.418335,2.205181931,NO,1.230466386,12,1.230466386,0.06608666
EA,Ae13,-2,29,-2,29,17.5365,0.125413636,0.787898326,0.113373654,0.90127198,113.73,4633.755224,0.440678328,0.187788141,0.628466469,472.7417691,151.9298095,27.9954994,2529.4,Albertine Rift montane forests,1848.41333,9.341125786,NO,3.548758326,12,3.548758326,0.063656631
EA,Ac3,-11,31,-11,31,20.61316667,5.397756061,0.512492347,0.267836192,0.780328539,97.91483333,15381.78937,0.237086429,0.493127998,0.730214428,370.0933068,129,45,1852.25,Zambezian flooded grasslands,1311.178345,1.189663219,NO,2.152256219,12,2.152256219,0.091813933
EA,Ad11,-9,36,-9,36,23.49233333,3.580454545,0.542336322,0.269319553,0.811655875,114.4528333,18530.202,0.208980602,0.371051905,0.580032506,325.9584922,125.5353654,34.21801386,2087.32,Zambezian flooded grasslands,616.2288818,1.95951545,NO,1.632874011,12,1.632874011,0.125013399
EA,Ad18,-7,31,-7,31,21.7365,1.438119697,0.620684285,0.250618853,0.871303139,75.26933333,7425.469261,0.247646704,0.457980396,0.7056271,299.2297195,130.9790829,26,2481.83,Central Zambezian Miombo woodlands,1210.303345,2.364481516,NO,1.57892944,12,1.57892944,0.240038017
EA,Ae30,1,29,1,29,23.294,0.436454545,0.681182203,0.190258572,0.871440775,104.791,2400.812845,0.562042385,0.093783444,0.655825829,370.0697972,175.8787944,38.74972376,2272.66,Northeastern Congolian lowland forests,927.7219238,2.708851119,NO,3.275249842,12,3.275249842,2.064613827
EA,Ah17,10,9,10,9,24.1585,3.875983333,0.492487928,0.206660625,0.699148553,93.93233333,12542.35786,0.264970627,0.508501622,0.773472249,313.9350285,104.3665497,29.76353676,1738.63,Jos Plateau forest-grassland mosaic,1031.938599,2.482333873,NO,1.326241667,12,1.326241667,0.225823687
EA,Af17,6,9,6,9,25.18983333,1.453492424,0.585024431,0.17611313,0.76113756,191.9998333,24913.40152,0.320154948,0.348906745,0.669061693,329.5590745,115.9451964,40.22529511,3002.82,Cross-Sanaga-Bioko coastal forests,553.8130493,NA,NO,2.487091154,12,2.487091154,0.164318343
EA,Ae36,1,23,1,23,25.53216667,0.438031818,0.705519739,0.202933366,0.908453105,146.322,3329.706991,0.645485627,0.083487279,0.728972906,252.3882248,117,22,1977.31,Central Congolian lowland forests,434.5677795,NA,NO,2.190490611,12,2.190490611,6.836303367
EA,Ah18,10,10,10,10,26.50933333,4.825109091,0.478322238,0.224882253,0.703204491,83.16516667,11352.61267,0.313341957,0.456847362,0.770189319,297.8445705,95.51745241,28,1623.24,West Sudanian savanna,484.7875061,2.059750873,NO,0.617769535,10,0.750302849,0.146511846
EA,Ae44,4,9,4,9,23.81233333,0.943160606,0.614652621,0.171739676,0.786392296,238.9943333,27163.51802,0.403738772,0.301289885,0.705028658,NA,130.3576567,32,4017.18,NA,19.81107521,NA,YES,1.317724107,12,1.317724107,0.080596588
EA,Ae37,3,23,3,23,24.53133333,0.513215152,0.699137102,0.18617824,0.885315342,142.6995,5767.366741,0.533396971,0.217370314,0.750767285,258.1945989,138.3254205,34,1840.09,Northeastern Congolian lowland forests,438.804718,1.770826099,NO,2.359138399,12,2.359138399,6.591164992
EA,Ae31,2,28,2,28,23.16333333,0.601378788,0.653673268,0.185844557,0.839517825,132.6138333,4085.94935,0.559862837,0.164329358,0.724192195,338.6186046,159.9128729,39.46345384,2038.18,Northeastern Congolian lowland forests,812.0311279,1,NO,3.422319799,12,3.422319799,2.435405187
EA,Ae19,-11,28,-11,28,21.49983333,5.503543939,0.525841485,0.252117358,0.777958843,88.0395,10958.35232,0.214179993,0.511342202,0.725522195,364.7948893,128.8877917,47,1814.95,Central Zambezian Miombo woodlands,1109.424438,2.101390697,NO,1.811364329,12,1.811364329,0.290659506
EA,Ae2,4,9,4,9,23.81233333,0.943160606,0.614652621,0.171739676,0.786392296,238.9943333,27163.51802,0.403738772,0.301289885,0.705028658,NA,130.3576567,32,4017.18,NA,19.81107521,NA,YES,1.317724107,12,1.317724107,0.080596588
EA,Ad3,-3,37,-3,37,17.73683333,2.347456061,0.590876367,0.249448548,0.840324916,130.834,27435.05303,0.264009273,0.190548459,0.454557733,477.6017676,176.946319,32.65003706,2013.85,East African montane forests,1703.023926,1.341267678,NO,0.895063598,12,0.895063598,0.038970917
EA,Ah10,10,9,10,9,24.1585,3.875983333,0.492487928,0.206660625,0.699148553,93.93233333,12542.35786,0.264970627,0.508501622,0.773472249,313.9350285,104.3665497,29.76353676,1738.63,Jos Plateau forest-grassland mosaic,1031.938599,2.482333873,NO,1.326241667,12,1.326241667,0.225823687
EA,Ac10,-14,33,-14,33,21.138,6.67269697,0.471229504,0.232178727,0.703408231,79.69,10997.60197,0.197520904,0.419348271,0.616869175,356.9772722,132.1589797,44,1621.45,Southern Miombo woodlands,1161.145264,3.524366721,NO,1.719942461,12,1.719942461,0.018653055
EA,Ad13,-3,30,-3,30,20.09016667,0.382859091,0.698920456,0.197824462,0.896744918,88.90933333,5395.383409,0.327668309,0.315361297,0.643029606,414.4365758,114.3912392,20,2289.83,Central Zambezian Miombo woodlands,1596.24939,4.975853399,NO,2.003104174,12,2.003104174,0.059016789
EA,Ac12,-10,21,-10,21,22.6535,1.331077273,0.626950744,0.170313611,0.797264355,103.6501667,8441.252844,0.379643151,0.48202191,0.861665061,254.6629599,98.5245656,38,1760.75,Angolan Miombo woodlands,1083.369141,2.167692226,NO,1.321131133,11,1.443147405,0.916946343
EA,Ah13,12,5,12,5,27.66316667,7.168898485,0.441618148,0.222690422,0.66430857,69.235,8474.651918,0.179431642,0.581254467,0.760686109,238.6815895,74.35017851,16,1474.27,West Sudanian savanna,289.6239014,1,NO,0.343693218,10,0.438673533,0.046392785
